Index,SPY,SPY,SPY,SPY,SPY,SPY,SPY
Beta_Info,Beta,Corr,Stock_Cutoff,Index_Cutoff,Percentile_Cutoff,Index_Beta_to_SPY,Beta_to_SPY
Stock,,,,,,,
USPH,0.44776217819329256,0.6146921616413507,0.03297506734482267,0.008259150840071637,1.0,1.0,0.44776217819329256
UTHR,0.9511776892060765,0.7539272456388391,0.04665659232782017,0.008259150840071637,1.0,1.0,0.9511776892060765
VAR,0.8757346260452652,0.8520234337802907,0.02543976096618701,0.008259150840071637,1.0,1.0,0.8757346260452652
VNDA,0.8123435944374428,0.6273308065305022,0.0578579689906578,0.008259150840071637,1.0,1.0,0.8123435944374428
VREX,0.8444610648419514,0.7941117420849769,0.036527519455340905,0.008259150840071637,1.0,1.0,0.8444610648419514
VRTX,1.3390366122680106,0.8296203544305029,0.049809340676458175,0.008259150840071637,1.0,1.0,1.3390366122680106
WCG,0.7389663134079483,0.7497970799665511,0.03400023237449792,0.008259150840071637,1.0,1.0,0.7389663134079483
WMGI,0.93534017235982,0.7242694999476144,0.045908789661444654,0.008259150840071637,1.0,1.0,0.93534017235982
WST,0.7905695246856501,0.7397121196271572,0.0277491933011695,0.008259150840071637,1.0,1.0,0.7905695246856501
XENT,1.0219995845672691,0.7041156414691272,0.05894549460740426,0.008259150840071637,1.0,1.0,1.0219995845672691
XLRN,1.5306104747854665,0.7557758404116428,0.07830765318218112,0.008259150840071637,1.0,1.0,1.5306104747854665
XNCR,1.1337181214031273,0.5750316176614695,0.06949052970384843,0.008259150840071637,1.0,1.0,1.1337181214031273
XON,1.464060400837502,0.6712115213101942,0.08398927445835722,0.008259150840071637,1.0,1.0,1.464060400837502
XRAY,0.6756595447141257,0.801123630345537,0.027595301647361525,0.008259150840071637,1.0,1.0,0.6756595447141257
ZBH,0.8221565780070034,0.8734568722063147,0.027205450006884763,0.008259150840071637,1.0,1.0,0.8221565780070034
ZGNX,1.2021740555881861,0.6731902506987378,0.0809952106509387,0.008259150840071637,1.0,1.0,1.2021740555881861
ZTS,0.9073466359578428,0.8964220988059816,0.026529261591802966,0.008259150840071637,1.0,1.0,0.9073466359578428
