Index,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY
Beta_Info,Beta,Corr,Stock_Cutoff,Index_Cutoff,Percentile_Cutoff,Index_Beta_to_SPY,Beta_to_SPY,Return,Index_Return,Idio_Return,Percent_Days
DXC,1.0882246496124923,0.5321914932961735,0.3184722356575182,8.135904585925235e-05,1.0,1.0,1.0882246496124923,1.221278403057974,0.2993375589763141,0.6754925514892147,0.9733333333333334
EA,1.1710975977523046,0.5333944516112133,0.26286428055786426,8.135904585925235e-05,1.0,1.0,1.1710975977523046,0.7401729559748429,0.2993375589763141,0.28848872764169164,0.9733333333333334
EBAY,0.9685970151351785,0.4800553539900699,0.24399138102176177,8.135904585925235e-05,1.0,1.0,0.9685970151351785,0.22785622593068022,0.2993375589763141,-0.048127325425540435,0.9733333333333334
ECL,0.7971764707863078,0.653216188538202,0.1612180024647577,8.135904585925235e-05,1.0,1.0,0.7971764707863078,0.2688626368888507,0.2993375589763141,0.02441237783543171,0.9733333333333334
ED,0.3389196844634996,0.2520609364055944,0.15345303537271276,8.135904585925235e-05,1.0,1.0,0.3389196844634996,0.02031872509960153,0.2993375589763141,-0.07365977890353337,0.9733333333333334
EFX,0.815993188120017,0.39225309341673803,0.207835870804745,8.135904585925235e-05,1.0,1.0,0.815993188120017,-0.1159062885326757,0.2993375589763141,-0.2894607618805418,0.9733333333333334
EIX,0.3682443367498494,0.22692399319927814,0.17454491441256786,8.135904585925235e-05,1.0,1.0,0.3682443367498494,-0.1448380010982977,0.2993375589763141,-0.229742944077858,0.9733333333333334
EL,0.7285907862047992,0.43028426345548054,0.18994117604454383,8.135904585925235e-05,1.0,1.0,0.7285907862047992,0.5459858844287604,0.2993375589763141,0.2691837730631337,0.9733333333333334
EMN,1.1201307679694998,0.6682732629247432,0.21544470124048323,8.135904585925235e-05,1.0,1.0,1.1201307679694998,0.7093209481101859,0.2993375589763141,0.2801052346562154,0.9733333333333334
EMR,1.2239195855216085,0.6614826059472174,0.2011584011702008,8.135904585925235e-05,1.0,1.0,1.2239195855216085,0.38594802694898944,0.2993375589763141,0.014332132619380156,0.9733333333333334
EOG,0.9434824396194341,0.4315047784059118,0.28076882423302174,8.135904585925235e-05,1.0,1.0,0.9434824396194341,0.4539938080495356,0.2993375589763141,0.1337893308781375,0.9733333333333334
EQIX,0.6802727948500762,0.3577170907882258,0.20866089485754438,8.135904585925235e-05,1.0,1.0,0.6802727948500762,0.11589615438011935,0.2993375589763141,-0.07289196526737629,0.9733333333333334
EQR,0.4860836391498801,0.3599332529684582,0.16970933146221004,8.135904585925235e-05,1.0,1.0,0.4860836391498801,-0.027367438967501267,0.2993375589763141,-0.1509123200782735,0.9733333333333334
EQT,1.280834771652986,0.44971833818666107,0.31267815730897663,8.135904585925235e-05,1.0,1.0,1.280834771652986,-0.2996001654487799,0.2993375589763141,-0.49371198115863424,0.9733333333333334
ES,0.38767643398997703,0.283434122463436,0.1595027089624166,8.135904585925235e-05,1.0,1.0,0.38767643398997703,0.04973774642792539,0.2993375589763141,-0.05941364784133962,0.9733333333333334
ESRX,0.9349516565246487,0.4121667341736802,0.22119082585796063,8.135904585925235e-05,1.0,1.0,0.9349516565246487,-0.042986722755356865,0.2993375589763141,-0.2522551832718448,0.9733333333333334
ESS,0.418360074494276,0.2803853009298089,0.17553785489274115,8.135904585925235e-05,1.0,1.0,0.418360074494276,0.09030807285810671,0.2993375589763141,-0.031036128786647854,0.9733333333333334
ETFC,1.3885570120004156,0.6112730589065937,0.2762385338736654,8.135904585925235e-05,1.0,1.0,1.3885570120004156,1.567384370015949,0.2993375589763141,0.8135763271135212,0.9733333333333334
ETN,1.171797476652982,0.6664734290777299,0.20679342422119543,8.135904585925235e-05,1.0,1.0,1.171797476652982,0.28976218586608193,0.2993375589763141,-0.04516026170246523,0.9733333333333334
ETR,0.43357042703458953,0.2934019481567774,0.16719155563956936,8.135904585925235e-05,1.0,1.0,0.43357042703458953,0.061809857258281475,0.2993375589763141,-0.06016553715803741,0.9733333333333334
EVHC,0.599596444355194,0.18347338706403774,0.3761316608243381,8.135904585925235e-05,1.0,1.0,0.599596444355194,-0.42515620755229555,0.2993375589763141,-0.512630187572545,0.9733333333333334
EW,1.0079215848912335,0.4386960284023867,0.262740087670435,8.135904585925235e-05,1.0,1.0,1.0079215848912335,0.20599022004889989,0.2993375589763141,-0.07353301120660694,0.9733333333333334
EXC,0.4824043639652105,0.3008465223732996,0.1923233427489723,8.135904585925235e-05,1.0,1.0,0.4824043639652105,0.17456647398843916,0.2993375589763141,0.026358513850563092,0.9733333333333334
EXPD,0.8670383730220109,0.551424957880121,0.17820574748990184,8.135904585925235e-05,1.0,1.0,0.8670383730220109,0.496380558428128,0.2993375589763141,0.18804003382235246,0.9733333333333334
EXPE,0.7836817520723258,0.33317592131049617,0.2966401287453685,8.135904585925235e-05,1.0,1.0,0.7836817520723258,-0.007666173011586452,0.2993375589763141,-0.19622098162656154,0.9733333333333334
EXR,0.44660308167428475,0.23362305020884364,0.2025561234622763,8.135904585925235e-05,1.0,1.0,0.44660308167428475,0.1869158878504673,0.2993375589763141,0.04695379048697679,0.9733333333333334
F,1.0745229034849981,0.5779836063959054,0.21212976030931138,8.135904585925235e-05,1.0,1.0,1.0745229034849981,-0.033678756476683946,0.2993375589763141,-0.26884965519052917,0.9733333333333334
FAST,1.1019479566113712,0.5095343042256838,0.22337024512425036,8.135904585925235e-05,1.0,1.0,1.1019479566113712,0.2722358722358722,0.2993375589763141,-0.043326952724280665,0.9733333333333334
FB,1.1951828036828551,0.592241709587962,0.22930243836411596,8.135904585925235e-05,1.0,1.0,1.1951828036828551,0.5087138938195903,0.2993375589763141,0.11117608845228477,0.9733333333333334
FBHS,1.0596269045284836,0.6104039718077048,0.20685704238945,8.135904585925235e-05,1.0,1.0,1.0596269045284836,-0.09249676584734812,0.2993375589763141,-0.3110288570644517,0.9733333333333334
FCX,1.7943859760640253,0.46061704364903255,0.589221418107924,8.135904585925235e-05,1.0,1.0,1.7943859760640253,0.2592879256965943,0.2993375589763141,-0.180752254642904,0.9733333333333334
FDX,1.0981415524764606,0.6368862936904269,0.1935828000674005,8.135904585925235e-05,1.0,1.0,1.0981415524764606,0.5738301342366079,0.2993375589763141,0.18447531663613104,0.9733333333333334
FE,0.3749142887714393,0.22350603424234555,0.19925201761119415,8.135904585925235e-05,1.0,1.0,0.3749142887714393,0.06804640953276886,0.2993375589763141,-0.03972171245083089,0.9733333333333334
FFIV,0.9274218667113786,0.4600751419336511,0.2342575019774668,8.135904585925235e-05,1.0,1.0,0.9274218667113786,0.39167071787392627,0.2993375589763141,0.0892747582987985,0.9733333333333334
FIS,0.7691835800215493,0.580259636328614,0.17932615817891248,8.135904585925235e-05,1.0,1.0,0.7691835800215493,0.34976193540084943,0.2993375589763141,0.09714841202688329,0.9733333333333334
FISV,0.900606471259255,0.6262468314840048,0.1578366791374966,8.135904585925235e-05,1.0,1.0,0.900606471259255,0.31913736861181596,0.2993375589763141,0.03903008662751373,0.9733333333333334
FITB,1.2014419772560139,0.5704780587452487,0.24059727125609473,8.135904585925235e-05,1.0,1.0,1.2014419772560139,0.8608981380065714,0.2993375589763141,0.3686730624930643,0.9733333333333334
FL,0.9610624487325737,0.2600374843859757,0.326471785911813,8.135904585925235e-05,1.0,1.0,0.9610624487325737,-0.25450726413443026,0.2993375589763141,-0.42105839388124877,0.9733333333333334
FLIR,0.9290279186196284,0.5121512893990811,0.20865555724123191,8.135904585925235e-05,1.0,1.0,0.9290279186196284,0.7410207939508506,0.2993375589763141,0.36220201730618196,0.9733333333333334
FLR,1.1824427066374952,0.4859320261802878,0.2647759778208985,8.135904585925235e-05,1.0,1.0,1.1824427066374952,-0.10394610202117427,0.2993375589763141,-0.33819253296525253,0.9733333333333334
FLS,1.2392481998366773,0.49722264482043804,0.27007759281483956,8.135904585925235e-05,1.0,1.0,1.2392481998366773,-0.0626614987080103,0.2993375589763141,-0.316287182588491,0.9733333333333334
FMC,1.2153296083735294,0.5225286065340761,0.2721966404030621,8.135904585925235e-05,1.0,1.0,1.2153296083735294,0.9020111253744116,0.2993375589763141,0.394647143662326,0.9733333333333334
FOX,0.9124979931392257,0.4135733673491418,0.2253351350100376,8.135904585925235e-05,1.0,1.0,0.9124979931392257,0.42239089184060696,0.2993375589763141,0.11722622259543858,0.9733333333333334
FOXA,0.8611065947875707,0.38307803767358156,0.22703918073337082,8.135904585925235e-05,1.0,1.0,0.8611065947875707,0.46035411855273267,0.2993375589763141,0.16107391188613018,0.9733333333333334
FRT,0.5470102507532796,0.3403847172424642,0.1702674788289411,8.135904585925235e-05,1.0,1.0,0.5470102507532796,-0.26315789473684215,0.2993375589763141,-0.3668330952864338,0.9733333333333334
FTI,1.0919882861415893,0.4110493259918903,0.32164185716455784,8.135904585925235e-05,1.0,1.0,1.0919882861415893,0.27276341948310145,0.2993375589763141,-0.040779851663911404,0.9733333333333334
GD,0.8480907898824004,0.5481489448596192,0.16887405518209286,8.135904585925235e-05,1.0,1.0,0.8480907898824004,0.4310175438596491,0.2993375589763141,0.14128479279734862,0.9733333333333334
GE,0.7970302544955724,0.4080029844723296,0.19931643865432871,8.135904585925235e-05,1.0,1.0,0.7970302544955724,-0.49620427881297446,0.2993375589763141,-0.5932476888879681,0.9733333333333334
GGP,0.6754055073619198,0.31858161903923765,0.22069676490625875,8.135904585925235e-05,1.0,1.0,0.6754055073619198,-0.3029381965552178,0.2993375589763141,-0.42016574417179875,0.9733333333333334
GILD,1.0143107340969437,0.49747278458006355,0.2435531031399184,8.135904585925235e-05,1.0,1.0,1.0143107340969437,-0.12636999867951948,0.2993375589763141,-0.32984371928825307,0.9733333333333334
GIS,0.6525354635496652,0.3848503994694437,0.16772846617686502,8.135904585925235e-05,1.0,1.0,0.6525354635496652,-0.36921484548277395,0.2993375589763141,-0.4722913227289153,0.9733333333333334
GLW,1.1689829426545661,0.6924543029706611,0.20914721969254071,8.135904585925235e-05,1.0,1.0,1.1689829426545661,0.3102480112306971,0.2993375589763141,-0.02938875977705635,0.9733333333333334
GM,1.1906953531566689,0.5537991856317929,0.22803964990511946,8.135904585925235e-05,1.0,1.0,1.1906953531566689,0.27163047225094794,0.2993375589763141,-0.0625096785787631,0.9733333333333334
GOOG,1.3234053582366267,0.7476760051479026,0.20451474266126476,8.135904585925235e-05,1.0,1.0,1.3234053582366267,0.4285565629105479,0.2993375589763141,0.023215092327204756,0.9733333333333334
GOOGL,1.3055641305162935,0.7388150323223961,0.20177767808031508,8.135904585925235e-05,1.0,1.0,1.3055641305162935,0.3943184977380141,0.2993375589763141,0.0025266801521330873,0.9733333333333334
GPC,0.8855623634632568,0.5042390188883402,0.18162710529565734,8.135904585925235e-05,1.0,1.0,0.8855623634632568,-0.059586292065452406,0.2993375589763141,-0.25663818527961835,0.9733333333333334
GPN,1.1402178427241725,0.5904241171322625,0.236043956983094,8.135904585925235e-05,1.0,1.0,1.1402178427241725,0.5569111140903604,0.2993375589763141,0.16073919094785882,0.9733333333333334
GRMN,0.8535376781573742,0.48338647258191764,0.23143578142637683,8.135904585925235e-05,1.0,1.0,0.8535376781573742,0.19850414392561144,0.2993375589763141,-0.04539380959020145,0.9733333333333334
GS,1.3055405435961895,0.6504562164719107,0.21935800177933965,8.135904585925235e-05,1.0,1.0,1.3055405435961895,0.5641983258209915,0.2993375589763141,0.12467740908721248,0.9733333333333334
GT,1.226014017709896,0.5267335088393125,0.2584263637373034,8.135904585925235e-05,1.0,1.0,1.226014017709896,-0.08557107053347657,0.2993375589763141,-0.33106492175505586,0.9733333333333334
GWW,0.9451311411717588,0.3734995641190743,0.2339573853491599,8.135904585925235e-05,1.0,1.0,0.9451311411717588,0.4169817642272531,0.2993375589763141,0.10450318106163503,0.9733333333333334
HAL,1.0550880727478305,0.4701018416853612,0.2838601188766473,8.135904585925235e-05,1.0,1.0,1.0550880727478305,0.23098657876147866,0.2993375589763141,-0.06447722836057479,0.9733333333333334
HAS,0.7147686485091905,0.32457338535778796,0.23748926933744352,8.135904585925235e-05,1.0,1.0,0.7147686485091905,0.12088900308324768,0.2993375589763141,-0.07666506436211928,0.9733333333333334
HBAN,1.236948652006962,0.5721313030420947,0.23869832109595746,8.135904585925235e-05,1.0,1.0,1.236948652006962,0.679245283018868,0.2993375589763141,0.2254892667397439,0.9733333333333334
HBI,0.9530036258379827,0.36390467800008286,0.2912570146695647,8.135904585925235e-05,1.0,1.0,0.9530036258379827,-0.34417875343002746,0.2993375589763141,-0.4897403974963763,0.9733333333333334
HCA,0.8366629092309905,0.4075962458549677,0.23621108201110544,8.135904585925235e-05,1.0,1.0,0.8366629092309905,0.32422586520947183,0.2993375589763141,0.059003997722838486,0.9733333333333334
HCP,0.39297611984456576,0.2094894890727763,0.21231855012982423,8.135904585925235e-05,1.0,1.0,0.39297611984456576,-0.24655819774718402,0.2993375589763141,-0.32585908707952815,0.9733333333333334
HD,0.9996837207709929,0.6421010266911993,0.17291352978129174,8.135904585925235e-05,1.0,1.0,0.9996837207709929,0.43122508836579687,0.2993375589763141,0.10158393414630185,0.9733333333333334
HES,1.4008581328057053,0.45769262750703654,0.36396280002225034,8.135904585925235e-05,1.0,1.0,1.4008581328057053,0.21291819764068842,0.2993375589763141,-0.145428713348829,0.9733333333333334
HIG,0.8189130475680455,0.5337265224214683,0.18892264250361124,8.135904585925235e-05,1.0,1.0,0.8189130475680455,0.3630705394190872,0.2993375589763141,0.0947202067600521,0.9733333333333334
HII,0.9195232086316285,0.413734816103582,0.23525942089291027,8.135904585925235e-05,1.0,1.0,0.9195232086316285,0.3026269080582178,0.2993375589763141,0.021469611366852437,0.9733333333333334
HLT,0.9051983200770845,0.5453773440508765,0.2194609125094932,8.135904585925235e-05,1.0,1.0,0.9051983200770845,0.7832585949177879,0.2993375589763141,0.40308018948900126,0.9733333333333334
HOG,0.8792965671878137,0.41175501379880086,0.2628710909000007,8.135904585925235e-05,1.0,1.0,0.8792965671878137,-0.19139230464101542,0.2993375589763141,-0.35987686651709305,0.9733333333333334
HOLX,0.8563397004844748,0.46090924094517627,0.22169145134480628,8.135904585925235e-05,1.0,1.0,0.8563397004844748,-0.005975578072226706,0.2993375589763141,-0.2087900836587211,0.9733333333333334
HON,0.9249392644264377,0.7517367688659703,0.15495383462565102,8.135904585925235e-05,1.0,1.0,0.9249392644264377,0.32054843623980656,0.2993375589763141,0.03420818620964261,0.9733333333333334
HP,1.1204348270528595,0.39223866511397576,0.3604022187828904,8.135904585925235e-05,1.0,1.0,1.1204348270528595,0.20683610867659952,0.2993375589763141,-0.09626572627404806,0.9733333333333334
HPQ,1.3036341805331622,0.6232348263042614,0.2679826503658919,8.135904585925235e-05,1.0,1.0,1.3036341805331622,0.7075187969924812,0.2993375589763141,0.22823049626710712,0.9733333333333334
HRB,0.9025506254260257,0.31172699072585003,0.29428242457580517,8.135904585925235e-05,1.0,1.0,0.9025506254260257,0.24887892376681608,0.2993375589763141,-0.016760293925739633,0.9733333333333334
HRL,0.7002622043104003,0.3818770625174151,0.19453382485337753,8.135904585925235e-05,1.0,1.0,0.7002622043104003,0.01115448968209698,0.2993375589763141,-0.16406900168914784,0.9733333333333334
HRS,0.800848728581526,0.5300586100258659,0.18442165833620563,8.135904585925235e-05,1.0,1.0,0.800848728581526,0.8688857074683849,0.2993375589763141,0.5075013078778097,0.9733333333333334
HSIC,0.8285270976536758,0.39275126442085667,0.2014045769914039,8.135904585925235e-05,1.0,1.0,0.8285270976536758,-0.1939440822190297,0.2993375589763141,-0.35412666286073635,0.9733333333333334
HST,0.91130232221355,0.4714010784899924,0.23970607354340562,8.135904585925235e-05,1.0,1.0,0.91130232221355,0.26556776556776573,0.2993375589763141,-0.005671999306639086,0.9733333333333334
HSY,0.4859853699886783,0.3353529272626844,0.17236670855397604,8.135904585925235e-05,1.0,1.0,0.4859853699886783,-0.12962439988703767,0.2993375589763141,-0.24016097479813947,0.9733333333333334
HUM,0.6393129824023884,0.34454483294116606,0.22771405091464766,8.135904585925235e-05,1.0,1.0,0.6393129824023884,0.6697161623269998,0.2993375589763141,0.40150886721868484,0.9733333333333334
IBM,0.887275551372944,0.5750734033403686,0.18284457561673095,8.135904585925235e-05,1.0,1.0,0.887275551372944,-0.03125210027555614,0.2993375589763141,-0.23455135486507872,0.9733333333333334
ICE,0.8983964316957924,0.5596708114522334,0.19069332608952458,8.135904585925235e-05,1.0,1.0,0.8983964316957924,0.41006910167818367,0.2993375589763141,0.11123229574023163,0.9733333333333334
IDXX,1.25902249416233,0.5373374098153758,0.25244873826092085,8.135904585925235e-05,1.0,1.0,1.25902249416233,1.2537583964175285,0.2993375589763141,0.6368676374500102,0.9733333333333334
IFF,0.7791270753144065,0.48263940174858827,0.19248333030755288,8.135904585925235e-05,1.0,1.0,0.7791270753144065,-0.009315323707498768,0.2993375589763141,-0.1966696354610985,0.9733333333333334
ILMN,1.2692464357270479,0.48783086823293925,0.34430586703287697,8.135904585925235e-05,1.0,1.0,1.2692464357270479,0.604989480012023,0.2993375589763141,0.16309221464456147,0.9733333333333334
INCY,1.2389384925300813,0.3494230432725042,0.4186872933215385,8.135904585925235e-05,1.0,1.0,1.2389384925300813,-0.2633854339873627,0.2993375589763141,-0.46266276409987006,0.9733333333333334
INFO,0.8016045214490597,0.5729486059322315,0.17247589910814232,8.135904585925235e-05,1.0,1.0,0.8016045214490597,0.503742084052965,0.2993375589763141,0.21274379680877242,0.9733333333333334
INTC,1.3187581310887773,0.6384140902639435,0.22017470700794123,8.135904585925235e-05,1.0,1.0,1.3187581310887773,0.6576713159490601,0.2993375589763141,0.18850457234725182,0.9733333333333334
INTU,1.0379147056174665,0.6194430118603744,0.1973287787655483,8.135904585925235e-05,1.0,1.0,1.0379147056174665,0.7832874196510557,0.2993375589763141,0.36057473503874493,0.9733333333333334
IP,1.1082649010754932,0.5917597691736858,0.21247904685469654,8.135904585925235e-05,1.0,1.0,1.1082649010754932,0.24738432922576137,0.2993375589763141,-0.06334618212355725,0.9733333333333334
IPG,0.9576347102807468,0.45292509751306287,0.21742643714124327,8.135904585925235e-05,1.0,1.0,0.9576347102807468,0.11080586080586086,0.2993375589763141,-0.13667225020747698,0.9733333333333334
IPGP,1.422902142181718,0.5033169428725843,0.2939928453228533,8.135904585925235e-05,1.0,1.0,1.422902142181718,1.9833906750504209,0.2993375589763141,1.0922448835232017,0.9733333333333334
IQV,0.9122017632706311,0.5067833533492766,0.20145024031171763,8.135904585925235e-05,1.0,1.0,0.9122017632706311,0.3268933539412673,0.2993375589763141,0.04228965127623319,0.9733333333333334
IR,1.2228928981621427,0.6715410678732658,0.20070983190894848,8.135904585925235e-05,1.0,1.0,1.2228928981621427,0.38868042526579094,0.2993375589763141,0.016560536936327974,0.9733333333333334
IRM,0.7530376540665371,0.3923081948599278,0.21270339723435955,8.135904585925235e-05,1.0,1.0,0.7530376540665371,-0.09353879426872125,0.2993375589763141,-0.2602807296638101,0.9733333333333334
ISRG,1.0950290143930586,0.5293843308238796,0.2093270386510389,8.135904585925235e-05,1.0,1.0,1.0950290143930586,1.019446360814074,0.2993375589763141,0.5209156059534761,0.9733333333333334
IT,0.9333829722011654,0.5226511915848331,0.1905517905617452,8.135904585925235e-05,1.0,1.0,0.9333829722011654,0.3470324189526184,0.2993375589763141,0.05286542069545508,0.9733333333333334
ITW,1.1854185775426611,0.7676349938282447,0.16715519073073556,8.135904585925235e-05,1.0,1.0,1.1854185775426611,0.3085898931873261,0.2993375589763141,-0.03413716735805372,0.9733333333333334
IVZ,1.4681810029519498,0.7100646032187301,0.24169397148780555,8.135904585925235e-05,1.0,1.0,1.4681810029519498,0.06374952847981885,0.2993375589763141,-0.26101907686354875,0.9733333333333334
JBHT,0.8849541122401778,0.4911632478891336,0.19349266419128613,8.135904585925235e-05,1.0,1.0,0.8849541122401778,0.5286327406499081,0.2993375589763141,0.2085008586458057,0.9733333333333334
JCI,1.1015980346793754,0.5514794148537452,0.20699733625591127,8.135904585925235e-05,1.0,1.0,1.1015980346793754,-0.1092024539877301,0.2993375589763141,-0.33010132031818185,0.9733333333333334
JEC,1.2418206245829853,0.5820617339678167,0.2393525770654565,8.135904585925235e-05,1.0,1.0,1.2418206245829853,0.20314274895872764,0.2993375589763141,-0.12289706985318005,0.9733333333333334
JNJ,0.7781452273889602,0.5767399863488625,0.1411292456526256,8.135904585925235e-05,1.0,1.0,0.7781452273889602,0.06343501880484737,0.2993375589763141,-0.1374719864584787,0.9733333333333334
JNPR,1.024983224777866,0.4860746230645852,0.24493667683583054,8.135904585925235e-05,1.0,1.0,1.024983224777866,0.20326678765880213,0.2993375589763141,-0.07923777387193454,0.9733333333333334
JPM,1.1676645407928339,0.6943929071076445,0.19982084223712238,8.135904585925235e-05,1.0,1.0,1.1676645407928339,0.8631975126820488,0.2993375589763141,0.3806312106322709,0.9733333333333334
JWN,0.9997664148399116,0.30538173920918427,0.31040756025975075,8.135904585925235e-05,1.0,1.0,0.9997664148399116,0.16579073100812236,0.2993375589763141,-0.10273241881488304,0.9733333333333334
K,0.5541888138748005,0.3340196180512458,0.1701840694766927,8.135904585925235e-05,1.0,1.0,0.5541888138748005,-0.21826053737425188,0.2993375589763141,-0.32949096403667544,0.9733333333333334
KEY,1.312218473719774,0.5865536426696772,0.24948359043488352,8.135904585925235e-05,1.0,1.0,1.312218473719774,0.7865961199294533,0.2993375589763141,0.28274044976782964,0.9733333333333334
KIM,0.549773241660394,0.25003347232040407,0.21723327406269935,8.135904585925235e-05,1.0,1.0,0.549773241660394,-0.49826147426981926,0.2993375589763141,-0.5691633116743662,0.9733333333333334
KLAC,1.5221022185205406,0.6114759412931247,0.24185626836230265,8.135904585925235e-05,1.0,1.0,1.5221022185205406,0.5339041568844083,0.2993375589763141,0.05377891703997806,0.9733333333333334
KMB,0.5489951322362125,0.3794749616081728,0.1564341082401357,8.135904585925235e-05,1.0,1.0,0.5489951322362125,-0.14451149893981408,0.2993375589763141,-0.2652556163933828,0.9733333333333334
KMI,1.0525922934957097,0.5202865919911116,0.3096018370956076,8.135904585925235e-05,1.0,1.0,1.0525922934957097,-0.1463288521199585,0.2993375589763141,-0.35086011253706895,0.9733333333333334
KMX,1.172933212275796,0.4893994681231211,0.26664871381391547,8.135904585925235e-05,1.0,1.0,1.172933212275796,0.09509097150703738,0.2993375589763141,-0.1894837031704052,0.9733333333333334
KO,0.557201392164828,0.5175695655688666,0.12234959670937637,8.135904585925235e-05,1.0,1.0,0.557201392164828,0.024058323207776455,0.2993375589763141,-0.1223294867040049,0.9733333333333334
KORS,0.9662270779585639,0.3657795866678295,0.3426317480871593,8.135904585925235e-05,1.0,1.0,0.9662270779585639,0.2196442382057231,0.2993375589763141,-0.05397324116626523,0.9733333333333334
KR,0.7053936796375259,0.26861943532287896,0.24784390776550375,8.135904585925235e-05,1.0,1.0,0.7053936796375259,-0.2590470446320867,0.2993375589763141,-0.38822404130128796,0.9733333333333334
KSS,1.1545809496608286,0.33577720809399425,0.34063392747347837,8.135904585925235e-05,1.0,1.0,1.1545809496608286,0.5950741525423728,0.2993375589763141,0.18539161619838374,0.9733333333333334
KSU,0.9735742828768481,0.4977066720716907,0.24264252909050887,8.135904585925235e-05,1.0,1.0,0.9735742828768481,0.17295798677756458,0.2993375589763141,-0.09173521267257256,0.9733333333333334
L,0.917796537139121,0.7105874253374722,0.15224645780064325,8.135904585925235e-05,1.0,1.0,0.917796537139121,0.2625793844650708,0.2993375589763141,-0.009532670686421718,0.9733333333333334
LB,1.0284649232084415,0.30229083336931367,0.30911003884453975,8.135904585925235e-05,1.0,1.0,1.0284649232084415,-0.5191134910010413,0.2993375589763141,-0.6323098968239531,0.9733333333333334
LEG,1.006610970302846,0.5776360572315729,0.18841482603383536,8.135904585925235e-05,1.0,1.0,1.006610970302846,-0.16192954363490797,0.2993375589763141,-0.3559825951321326,0.9733333333333334
LEN,1.0501820935822468,0.5020513020069278,0.2412671413791739,8.135904585925235e-05,1.0,1.0,1.0501820935822468,0.18614813196416846,0.2993375589763141,-0.09754626995784987,0.9733333333333334
LH,0.8826024030399461,0.5513229133995148,0.17868142444517937,8.135904585925235e-05,1.0,1.0,0.8826024030399461,0.26067641157924903,0.2993375589763141,-0.0027840913571088866,0.9733333333333334
LKQ,0.953621803468207,0.5565696150293334,0.2132673804879207,8.135904585925235e-05,1.0,1.0,0.953621803468207,-0.11951148589706306,0.2993375589763141,-0.31503737162861933,0.9733333333333334
LLL,0.9325160456485206,0.5499655986279933,0.18194832551603007,8.135904585925235e-05,1.0,1.0,0.9325160456485206,0.3331067301155677,0.2993375589763141,0.04219223590911714,0.9733333333333334
LLY,0.8686146293420616,0.5110445630448739,0.20798642432652223,8.135904585925235e-05,1.0,1.0,0.8686146293420616,0.04844862665310279,0.2993375589763141,-0.16790384756519172,0.9733333333333334
LMT,0.7324276214152371,0.4788673179812075,0.1527679559346185,8.135904585925235e-05,1.0,1.0,0.7324276214152371,0.34078119827871567,0.2993375589763141,0.09968323981014038,0.9733333333333334
LNC,1.3459517292174017,0.6015716570531418,0.2693596514518491,8.135904585925235e-05,1.0,1.0,1.3459517292174017,0.6212157330154946,0.2993375589763141,0.1556224794292833,0.9733333333333334
LNT,0.37627023125004394,0.26174596285829077,0.16280195463196853,8.135904585925235e-05,1.0,1.0,0.37627023125004394,0.0942999737325978,0.2993375589763141,-0.016476105211687075,0.9733333333333334
LOW,1.088530820444489,0.517318771018177,0.20832309718215433,8.135904585925235e-05,1.0,1.0,1.088530820444489,0.09889419452123649,0.2993375589763141,-0.17117018593737654,0.9733333333333334
LRCX,1.8471763087636186,0.6388256317201537,0.282777018613813,8.135904585925235e-05,1.0,1.0,1.8471763087636186,1.2955580865603649,0.2993375589763141,0.4782116381699206,0.9733333333333334
LUK,1.1825956167178355,0.617408441455328,0.2270848595848852,8.135904585925235e-05,1.0,1.0,1.1825956167178355,0.37591036414565804,0.2993375589763141,0.016185491353901904,0.9733333333333334
LUV,1.0928307794942718,0.4772003120508639,0.2676012989756041,8.135904585925235e-05,1.0,1.0,1.0928307794942718,0.43844255552508926,0.2993375589763141,0.08387848366131312,0.9733333333333334
LYB,1.1472323671190812,0.5489477541713239,0.26041861691026724,8.135904585925235e-05,1.0,1.0,1.1472323671190812,0.6031045286243235,0.2993375589763141,0.19331019066265376,0.9733333333333334
M,1.0296151733043348,0.2828622772178373,0.3380956129459504,8.135904585925235e-05,1.0,1.0,1.0296151733043348,-0.09218989280245016,0.2993375589763141,-0.30606300455034074,0.9733333333333334
MA,1.1256380572289895,0.7106168264680807,0.18174437779583225,8.135904585925235e-05,1.0,1.0,1.1256380572289895,1.0551658163265305,0.2993375589763141,0.5372095830182961,0.9733333333333334
MAA,0.5248900615255094,0.32583355782403617,0.17784052334435269,8.135904585925235e-05,1.0,1.0,0.5248900615255094,-0.0752990851513019,0.2993375589763141,-0.20085949040976347,0.9733333333333334
MAC,0.6555507237875773,0.3077785104958146,0.22298678023554644,8.135904585925235e-05,1.0,1.0,0.6555507237875773,-0.29398636081835094,0.2993375589763141,-0.4098015628594416,0.9733333333333334
MAR,1.0493617414769416,0.6010053389257843,0.21708206938064434,8.135904585925235e-05,1.0,1.0,1.0493617414769416,0.9957179560376819,0.2993375589763141,0.5186801862802399,0.9733333333333334
MAS,1.2046797053051967,0.6244919135533483,0.22432637291969573,8.135904585925235e-05,1.0,1.0,1.2046797053051967,0.06400223588596976,0.2993375589763141,-0.21799379989414458,0.9733333333333334
MAT,0.39896417547847357,0.11518245846209135,0.3415943311455213,8.135904585925235e-05,1.0,1.0,0.39896417547847357,-0.5247524752475248,0.2993375589763141,-0.575453879703817,0.9733333333333334
